1	100
2	100
3	100
4	100
5	100
6	100
7	100
8	100
9	100
10	100
11	100
12	100
13	100
14	100
15	100
16	100
17	100
18	100
19	100
20	100
21	100
22	100
23	100
24	100
25	100
26	100
27	100
28	100
29	100
30	100
31	100
32	100
33	100
34	100
35	100
36	100
37	100
38	100
39	98
40	99
41	97
42	93
43	96
44	97
45	93
46	91
47	86
48	85
49	88
50	86
51	85
52	81
53	84
54	85
55	83
56	83
57	80
58	81
59	81
60	81
61	80
62	81
63	81
64	80
65	81
66	80
67	80
68	80
69	80
70	80
71	80
72	80
73	80
74	80
75	80
76	80
77	80
78	80
79	80
80	80
81	80
82	80
83	80
84	80
85	80
86	80
87	80
88	80
89	80
90	80
91	80
92	80
93	80
94	80
95	80
96	80
97	80
98	80
99	80
